doc_id,word,label,context
3588,am,Chemical,...ubular epithelial cells compared with D-AmB ....
3589,ns,Chemical,...but not in those given the same dose of NS - 718 ....
3589,718,Chemical,...ot in those given the same dose of NS - 718 ....
3590,d,Chemical,...f the kidney showed tubular necrosis in D-AmB - treated rats but no change in NS ...
3590,amb,Chemical,...the kidney showed tubular necrosis in D-AmB - treated rats but no change in NS - 71...
3590,ns,Chemical,...n D-AmB - treated rats but no change in NS - 718 - treated rats ....
3590,718,Chemical,...mB - treated rats but no change in NS - 718 - treated rats ....
3591,ns,Chemical,...ricin B concentrations in the kidney in NS - 718 - treated rats were higher than t...
3591,718,Chemical,... B concentrations in the kidney in NS - 718 - treated rats were higher than those i...
3591,d,Chemical,... treated rats were higher than those in D-AmB - treated rats ....
3591,amb,Chemical,...reated rats were higher than those in D-AmB - treated rats ....
3592,nephrotoxicit,Disease,... nanospheres of NS - 718 attenuates the nephrotoxicity of amphotericin B...
3593,nephrotoxicity,Disease,...Patterns of sulfadiazine acute nephrotoxicity ....
3594,nephrotoxicity,Disease,...Sulfadiazine acute nephrotoxicity is reviving specially because of its us...
3602,down,Disease,... a patient who developed dizziness with downbeating nystagmus while receiving a rela...
3602,nystagmus,Disease,...ho developed dizziness with downbeating nystagmus while receiving a relatively large dose...
3620,f,Chemical,... hand-foot syndrome ) than the standard FDA - approved dose schedule ....
3626,man,Disease,"...SM - IV diagnosis of bipolar disorder , manic or mixed , were randomized to olanzap..."
3628,om,Disease,"...ng adverse events , Extrapyramidal Symptom ( EPS ) rating scales , laboratory valu..."
3644,gutta,Chemical,"..., before and after pupil dilation using guttae tropicamide 1 %. A driving simulator (..."
3647,va,Disease,...y significant deterioration in CT and HCVA only ....
3652,isotretinoin,Chemical,...A case of isotretinoin embryopathy with bilateral anotia and T...
3652,em,Disease,...A case of isotretinoin embryopathy with bilateral anotia and Taus...
3652,pathy,Disease,...A case of isotretinoin embryopathy with bilateral anotia and Taussig-Bing ...
3652,ta,Disease,...n embryopathy with bilateral anotia and Taussig-Bing malformation ....
3659,olic,Disease,...- significant increases in MUP and diastolic blood pressure but caused a significant...
3662,angiotens,Chemical,...Toleration of high doses of angiotensin-converting enzyme inhibitors in patie...
3664,angiotensin,Chemical,...BACKGROUND : Treatment with angiotensin-converting enzyme (ACE) inhibitors redu...
3664,inhibitor,Chemical,...ith angiotensin-converting enzyme (ACE) inhibitors reduces mortality and morbidity in pat...
3687,abuse,Disease,... an animal model of cocaine and ethanol abuse ....
3688,abuse,Disease,...OBJECTIVES : Simultaneous abuse of cocaine and ethanol affects 12 milli...
3688,cocaine,Chemical,...OBJECTIVES : Simultaneous abuse of cocaine and ethanol affects 12 million American...
3688,ethanol,Chemical,...VES : Simultaneous abuse of cocaine and ethanol affects 12 million Americans annually ....
3691,cardiotoxicit,Disease,...elineate the role of CE in the combined cardiotoxicity of cocaine and ethanol in a model simu...
3696,c,Chemical,...Peak CE levels were associated with a 45 %( SD...
3702,men,Disease,...the use of veralipride for treatment of menopause : case report ....
3702,e,Disease,...of veralipride for treatment of menopause : case report ....
3705,heartbeat,Disease,...Viracept and irregular heartbeat warning ....
3706,hiv,Disease,"..., known as bradycardia , in people with HIV ...."
3710,m,Disease,... relationship between the appearance of MPO - ANCA and vasculitis during PTU ther...
3710,anca,Disease,"...ionship between the appearance of MPO - ANCA and vasculitis during PTU therapy , or ..."
3710,mpo,Disease,"...ng PTU therapy , or on the incidence of MPO - ANCA in untreated Graves' disease pat..."
3710,anca,Disease,"... therapy , or on the incidence of MPO - ANCA in untreated Graves' disease patients ...."
3712,ca,Disease,"...es' disease for the presence of MPO - ANCA , and for the development vasculitis af..."
3717,m,Chemical,"...RESULTS : Before treatment , the MPO - ANCA titres of all 102 untreated Gr..."
3717,ca,Chemical,"...ESULTS : Before treatment , the MPO - ANCA titres of all 102 untreated Graves' dis..."
3724,mpo,Disease,"...apy may be related to the appearance of MPO - ANCA , but MPO - ANCA does not appear..."
3724,anca,Disease,"...y be related to the appearance of MPO - ANCA , but MPO - ANCA does not appear to be ..."
3724,mpo,Disease,"...d to the appearance of MPO - ANCA , but MPO - ANCA does not appear to be closely re..."
3724,anca,Disease,"...he appearance of MPO - ANCA , but MPO - ANCA does not appear to be closely related t..."
3732,p,Chemical,...Cardioprotective effects of Picrorrhiza kurroa against isoproterenol ...
3733,extract,Chemical,... cardioprotective effect of the ethanol extract of Picrorrhiza kurroa rhizomes and root...
3733,p,Chemical,...ective effect of the ethanol extract of Picrorrhiza kurroa rhizomes and roots ( P...
3733,za,Chemical,...fect of the ethanol extract of Picrorrhiza kurroa rhizomes and roots ( PK ) on iso...
3733,p,Chemical,...Picrorrhiza kurroa rhizomes and roots ( PK ) on isoproterenol - induced myocardia...
3734,pk,Chemical,...Oral pre - treatment with PK ( 80 mg kg (- 1 ) day (- 1 ) for 15 day...
3735,p,Disease,...rly afterdepolarization as a trigger of polymorphic ventricular tachycardia in ac...
3735,long,Disease,...hic ventricular tachycardia in acquired long-QT syndrome : direct evidence from intr...
3736,q,Disease,...nitiate torsade de pointes ( TdP ) with QT prolongation induced by dl - sotalol a...
3736,prolongation,Disease,...iate torsade de pointes ( TdP ) with QT prolongation induced by dl - sotalol and azimilide ....
3736,dl,Chemical,...( TdP ) with QT prolongation induced by dl - sotalol and azimilide ....
3739,dl,Chemical,...dl - Sotalol preferentially prolonged acti...
3742,dl,Chemical,"...Unlike dl - sotalol , azimilide (> 3 micromol / L..."
3743,dl,Chemical,...Although both dl - sotalol and azimilide rarely induced ...
3744,dl,Chemical,...An increase in TDR by dl - sotalol facilitated transmural propag...
3745,dl,Chemical,"... micromol / L ) increased APD more than dl - sotalol , its EADs often failed to pr..."
3746,q,Disease,...gger to initiate the onset of TdP under QT prolongation...
3746,prolongation,Disease,...r to initiate the onset of TdP under QT prolongation...
3755,cyst,Disease,... an increased incidence of subependymal cyst formation in preterm infants who were e...
3769,super,Chemical,...Overexpression of copper / zinc - superoxide dismutase protects from kanamycin ...
3770,super,Chemical,...ron complexes catalyze the formation of superoxide radicals in vitro and that antioxi...
3771,z,Chemical,...ypothesized that overexpression of Cu / Zn - superoxide dismutase ( h - SOD1 ) sh...
3771,super,Chemical,...esized that overexpression of Cu / Zn - superoxide dismutase ( h - SOD1 ) should prot...
3778,super,Chemical,...The protection by overexpression of superoxide dismutase supports the hypothesis ...
3808,neutropeni,Disease,"..., thrombocytopenia in 11 patients , and neutropenic fever in 3 patients ...."
3808,fever,Disease,"...openia in 11 patients , and neutropenic fever in 3 patients ...."
3832,u,Disease,... is a syndrome characterized by painful uterine contractility caused by a hyperse...
3832,ility,Disease,...haracterized by painful uterine contractility caused by a hypersecretion of endometri...
3832,prostagland,Chemical,...used by a hypersecretion of endometrial prostaglandins ; non - steroidal anti - inflammator...
3844,d,Chemical,"...and significantly higher than those for DFC ( after one hour : GTN ,- 12 ...."
3857,angiotens,Chemical,"...capril , a long - acting non - SH group angiotensin converting enzyme inhibitor , modulat..."
3858,hyper,Disease,"...uced proteinuria , inhibited glomerular hypertrophy and prevented glomerulosclerosis ..."
3878,ure,Disease,...ia and syndrome of inappropriate anti-diuretic hormone reported with the use of Vin...
3878,hormone,Disease,...syndrome of inappropriate anti-diuretic hormone reported with the use of Vincristine : ...
3878,si,Disease,...te secretion of anti-diuretic hormone ( SIADH ) among vincristine - treated patien...
3892,orrha,Disease,...Early CY toxicity caused a typical haemorrhagic cystitis in both strains that was co...
3903,5,Chemical,...continuous infusion of 5-fluorouracil ( 5-FU ) and folinic acid ( FA ) as part of...
3903,fu,Chemical,...ntinuous infusion of 5-fluorouracil ( 5-FU ) and folinic acid ( FA ) as part of se...
3904,el,Chemical,"...comparable to those of regimens such as ELF , FAM or FAMTX , and a promising media..."
3904,f,Chemical,"...able to those of regimens such as ELF , FAM or FAMTX , and a promising median ove..."
3904,f,Chemical,"... those of regimens such as ELF , FAM or FAMTX , and a promising median overall su..."
3904,x,Chemical,"...se of regimens such as ELF , FAM or FAMTX , and a promising median overall surviv..."
3905,mm,Chemical,...In order to improve this MMC - dependent schedule we initiated a ph...
3905,5,Chemical,...iated a phase II study with high - dose 5-FU / FA and 3 - weekly bolus MMC ....
3905,fu,Chemical,...ted a phase II study with high - dose 5-FU / FA and 3 - weekly bolus MMC ....
3906,5,Chemical,"...ts with AGC to receive weekly 24 - hour 5-FU 2 , 600 mg / m ( 2 ) preceded by 2 -..."
3906,fu,Chemical,"... with AGC to receive weekly 24 - hour 5-FU 2 , 600 mg / m ( 2 ) preceded by 2 - ho..."
3923,toxic,Disease,...9 ). The worst toxicities (%) observed were ( CTC - NCI 1 / ...
3938,5,Chemical,...rome ( HUS ). CONCLUSIONS : High - dose 5-FU / FA / MMC is an effective and well ...
3938,fu,Chemical,...me ( HUS ). CONCLUSIONS : High - dose 5-FU / FA / MMC is an effective and well - t...
3940,infected,Disease,... in human immunodeficiency virus type 1-infected children treated with indinavir ....
3943,infected,Disease,... 30 human immunodeficiency virus type 1-infected children treated with indinavir ....
3958,renal,Disease,...The impairment of the renal function in these children occurred in ...
3962,market,Disease,...ine electrocardiogram abnormalities and market elevations not associated with myocardi...
3966,c,Chemical,"...otocol that included serial sampling of creatine kinase ( CK ), CK - MB , and car..."
3972,se,Chemical,...rstitial nephritis due to nicergoline ( Sermion ). We report a case of acute inter...
3972,se,Chemical,... nephritis ( AIN ) due to nicergoline ( Sermion ). A 50 - year - old patient admit...
3997,bio,Disease,...t the cardiac and hepatic mitochondrial bioenergetic dysfunction associated with su...
3997,dysfunction,Disease,... and hepatic mitochondrial bioenergetic dysfunction associated with subchronic doxorubicin ...
4014,adeno,Chemical,...ced hyperactivity is more influenced by adenosine receptor agonists than amphetamine ...
4015,adeno,Chemical,...The influence of adenosine receptor agonists and antagonists o...
4016,adeno,Chemical,...All adenosine receptor agonists significantly dec...
4016,lo,Disease,"...or agonists significantly decreased the locomotor activity in mice , and the effec..."
4017,adeno,Chemical,...It seems that adenosine A1 and A2 receptors might be involv...
4018,adeno,Chemical,"...Moreover , all adenosine receptor agonists : 2-p-(2-carboxye..."
4018,n6,Chemical,"...e ( CGS 21680 ), A2A receptor agonist , N6-cyclopentyladenosine ( CPA ), A1 recept..."
4018,cyclopentyladenosine,Chemical,"... CGS 21680 ), A2A receptor agonist , N6-cyclopentyladenosine ( CPA ), A1 receptor agonist , and 5'-N..."
4019,r,Disease,"...which , given alone , decreased locomotor activity in animals ...."
4020,adeno,Chemical,...results suggest the involvement of both adenosine receptors in the action of cocaine ...
4021,adeno,Chemical,"...The selective blockade of A2 adenosine receptor by DMPX ( 3,7-dimethyl-1-p..."
4021,"3,7",Chemical,"...kade of A2 adenosine receptor by DMPX ( 3,7-dimethyl-1-propargylxanthine ) signific..."
4021,dimethyl-1-propargylxanthine,Chemical,"... of A2 adenosine receptor by DMPX ( 3,7-dimethyl-1-propargylxanthine ) significantly enhanced cocaine - indu..."
4022,caffe,Chemical,...Caffeine had similar action but the effect wa...
4023,8,Chemical,...CPT ( 8-cyclopentyltheophylline )-- A1 receptor...
4023,cyclopentyltheophylline,Chemical,"...CPT ( 8-cyclopentyltheophylline )-- A1 receptor antagonist , did not sh..."
4024,adeno,Chemical,"...Similarly , all adenosine receptor agonists decreased ampheta..."
4025,eno,Chemical,...The selective blockade of A2 adenosine receptors ( DMPX ) and non - select...
4025,adeno,Chemical,... DMPX ) and non - selective blockade of adenosine receptors ( caffeine ) significantl...
4026,adeno,Chemical,...Our results have shown that all adenosine receptor agonists ( A1 and A2 ) red...
4026,adeno,Chemical,...ced hyperactivity is more influenced by adenosine receptor agonists ( particularly A1...
4032,rhy,Disease,"...and exposure to sotalol , Class I antiarrhythmic agents , beta - blockers , calcium..."
4050,non,Chemical,...Nonsteroidal anti - inflammatory drug - ind...
4059,inter,Disease,"... in histopathologic findings typical of interstitial cystitis , such as leaky bladder..."
4080,seizures,Disease,".../ mL , the patients developed grand mal seizures , despite negative aspiration for blood..."
4081,seizure,Disease,...The seizures were successfully treated with sodium ...
4099,h,Disease,"... given tracheotomies , and subjected to hyperventilation or hypoventilation condi..."
4099,h,Disease,"... , and subjected to hyperventilation or hypoventilation conditions ...."
4102,ventilation,Disease,...neuver caused a decrease in spontaneous ventilation in pilocarpine - treated and control ra...
4131,s,Chemical,... correlation was observed between serum sFas levels and aspartate aminotransferas...
